"Id";"Id Siecle";"Type";"Nom";"Prénom";"Login";"Alias de login";"Code d'activation";"Fonction(s)";"Structure(s)";"Classe(s)";"Enfant(s)";"Parent(s)"
"1559659";"";"Enseignant";"GUILE001";"Takfarinas";"takfarinas.guile001";"takfarinas.guile001";"4mz8dzmr";"SII OPTION INGENIERIE MECANIQUE, SII OPTION ARCHITECTURE ET CONSTRUCTION";"LGT-RENE DESCARTES-RENNES, LGT-BREQUIGNY-RENNES";"TG3, 2NDE4, 1G3, 2NDE2, T12, 102, BTS1ATI, 112, 212";"";""
"1021962";"";"Enseignant";"GUNNING001";"Tareck";"tareck.gunning001";"tareck.gunning001";"rc5mnjbs";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES";"T09, T10, 210, 1STI2D3, 202";"";""
"921121";"";"Enseignant";"GUY001";"Thyliann";"thyliann.guy001";"thyliann.guy001";"b4ka46tr";"PHILOSOPHIE, ARTS DU SPECTACLE, PHILOSOPHIE, LETTRES HISTOIRE GEOGRAPHIE";"LP-BREQUIGNY-RENNES, LP LYC METIER-JEAN JAURES-RENNES, LGT-BREQUIGNY-RENNES";", 2DMAD3, 112, 210, 108, 111, 106, 103, 104, 107, DNMADE1, 105, T09, T02, T06";"";""
"981612";"";"Enseignant";"HAINES001";"Miley";"miley.haines001";"miley.haines001";"mjxxhr3r";"SANS OBJET, ANGLAIS";"LGT-BREQUIGNY-RENNES, CLG-PIERRE BROSSOLETTE-BRUZ";"108, 1ST2S1, ";"";""
"829558";"";"Enseignant";"HAMDHA001";"Kelan";"kelan.hamdha001";"kelan.hamdha001";"gvmjtk3s";"EDUCATION PHYSIQUE ET SPORTIVE, EDUCATION PHYSIQUE ET SPORTIVE";"LGT-BREQUIGNY-RENNES, LP-BREQUIGNY-RENNES";"";"";""
"150253";"";"Enseignant";"HAMEEDA001";"Saleh";"saleh.hameeda001";"saleh.hameeda001";"f6vfg8km";"SANS OBJET, ANGLAIS";"LGT-VICTOR ET HELENE BASCH-RENNES, LGT-BREQUIGNY-RENNES";"1G5, TG8, TG5, 1STMG2, 1STMG1, 1G4, ";"";""
"1858737";"";"Enseignant";"HANNAN001";"Diogene";"diogene.hannan001";"diogene.hannan001";"sgytd5mv";"SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"TSTI2D2, BTS1ATI";"";""
"1239454";"";"Enseignant";"HAROON001";"Chantale";"chantale.haroon001";"chantale.haroon001";"rzxyvxja";"SCIENCES ET TECHNIQUES MEDICO-SOCIALES";"LGT-BREQUIGNY-RENNES";"1ST2S2, TST2S1, BTS1SPS";"";""
"1690050";"";"Enseignant";"HAROON001";"Expédit";"expedit.haroon001";"expedit.haroon001";"wrrxt9sx";"SII OPTION INGENIERIE MECANIQUE";"LGT-BREQUIGNY-RENNES";"206, TSTI2D1, 1STI2D2";"";""
"189458";"";"Enseignant";"HENDRICK001";"Dorotea";"dorotea.hendrick001";"dorotea.hendrick001";"ahy6khsb";"ECONOMIE ET GESTION";"LGT-BREQUIGNY-RENNES";"DCG1, DCG3";"";""
"187178";"";"Enseignant";"HUMAID001";"Hedia";"hedia.humaid001";"hedia.humaid001";"jbrejrwy";"MATHEMATIQUES";"LGT-BREQUIGNY-RENNES";"TSTMG3, TSTI2D2, 216, 101";"";""
"179902";"";"Enseignant";"HYNES001";"Anyr";"anyr.hynes001";"anyr.hynes001";"gkjp74ey";"SII OPTION INFORMATIQUE ET NUMERIQUE, MATH.SCIENCES PHYSIQUES";"LGT-BREQUIGNY-RENNES, LP-BREQUIGNY-RENNES";"BTS1SNIR, 110, ";"";""
"686375";"";"Enseignant";"IDREES001";"Djemal";"djemal.idrees001";"djemal.idrees001";"fbdp5frk";"MATHEMATIQUES";"LGT-BREQUIGNY-RENNES";"T01, TSTD2A, 1STI2D3, 209";"";""
"1730258";"";"Enseignant";"IHSANA001";"Khamzat";"khamzat.ihsana001";"khamzat.ihsana001";"x63gwhyt";"ECO-GEST.OPTION COMPTABILITE ET FINANCE";"LGT-BREQUIGNY-RENNES";"BTS2CG, BTS1CG";"";""
"1382893";"";"Enseignant";"ILHAMA001";"Alain-Claude";"alain-claude.ilhama001";"alain-claude.ilhama001";"6dttk96z";"BIOCHIMIE-GENIE BIOLOGIQUE";"LGT-BREQUIGNY-RENNES";"1ST2S2, 1ST2S3";"";""
"135780";"";"Enseignant";"ILYAS001";"Rayann";"rayann.ilyas001";"rayann.ilyas001";"k6hmzv4t";"SCIENCES PHYSIQUES ET CHIMIQUES, PHYSIQUE ET ELECTRICITE APPLIQUEE";"LGT-BREQUIGNY-RENNES";"BTS1SNIR, BTS2SNIR";"";""
"268711";"";"Enseignant";"IRONS001";"Arianne";"arianne.irons001";"arianne.irons001";"esmxgc8g";"ALLEMAND";"LGT-BREQUIGNY-RENNES";"112, 108, 1STD2A, TSTMG1, T02, T01, T04, 105, 104, TSTI2D3, 1STMG2, 1ST2S3, 106, 103, TST2S2, TSTI2D2, T07, T12, 109, 110, 1STL1, T06, T10, TSTMG4, T09, TSTMG5, 101, 1STI2D1, T05, TSTL1, 107, 102, TSTD2A, T03";"";""
"1684335";"";"Enseignant";"IRUFAAN001";"Loryck";"loryck.irufaan001";"loryck.irufaan001";"6a5s6vh5";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"TSTD2A, DSAA1";"";""
"976507";"";"Enseignant";"JAMEEL001";"Mohamed-Saïd";"mohamed-said.jameel001";"mohamed-said.jameel001";"c5m65gry";"EDUCATION PHYSIQUE ET SPORTIVE";"LGT-BREQUIGNY-RENNES";"215, 112, 216, 1ST2S2, 104, 1ST2S3";"";""
"202925";"";"Enseignant";"JHA001";"Renelle";"renelle.jha001";"renelle.jha001";"hrsmz5nf";"ANGLAIS";"LGT-BREQUIGNY-RENNES";"DCG3, DCG1, BTS2CG, DCG2, BTS2SAM";"";""
"1139039";"";"Enseignant";"JIMBA001";"Lydie-Anne";"lydie-anne.jimba001";"lydie-anne.jimba001";"t878pbhe";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DNMADE1, DNMADE3, DNMADE2";"";""
"641553";"";"Enseignant";"JIREL001";"Sokayna";"sokayna.jirel001";"sokayna.jirel001";"x9paeb5c";"ECO ET GEST.OPTION COMM, ORG, GRH";"LGT-BREQUIGNY-RENNES";"1STMG4, BTS1SAM";"";""
"1973525";"";"Enseignant";"KAMDU001";"Mylàn";"mylan.kamdu001";"mylan.kamdu001";"rfrsh345";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-BREQUIGNY-RENNES";"T04, DSAA1, T07, T12, 105, DSAA2, T11, T06, T09, T02, T10, T05, T08, 112, 108, 111, 214, 211, 217, 216, 107, 109, 106, 110, 104, 215";"";""
"1997367";"";"Enseignant";"KANSAYE001";"Nebil";"nebil.kansaye001";"nebil.kansaye001";"wy7wmcgb";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"TST2S1, TSTMG2, T02, 101, 201, 1STMG2, 111, 202";"";""
"1249597";"";"Enseignant";"KAUCA001";"Loki";"loki.kauca001";"loki.kauca001";"djpk78h8";"LETTRES MODERNES";"LGT-BREQUIGNY-RENNES";"205, 208, DSAA2, 1STMG1, 106";"";""
"854702";"";"Enseignant";"KEMP001";"Leela";"leela.kemp001";"leela.kemp001";"nbyzaspv";"ANGLAIS";"LGT-BREQUIGNY-RENNES";"T03, 204, T04, T05, DSAA1, DSAA2, DNMADE1, DNMADE3";"";""
"1054082";"";"Enseignant";"KEVATIN001";"Jihane";"jihane.kevatin001";"jihane.kevatin001";"tp35jz3w";"SANS OBJET, SII OPTION ENERGIE";"LGT-BREQUIGNY-RENNES";"";"";""
"270169";"";"Enseignant";"KHADAYAT001";"Serafina";"serafina.khadayat001";"serafina.khadayat001";"hv3a59d7";"LETTRES CLASSIQUES";"LGT-BREQUIGNY-RENNES";"1STMG2, BTS1GPME, BTS2CG, BTS2GPME";"";""
"387260";"";"Enseignant";"KHAMC001";"Saufiane";"saufiane.khamc001";"saufiane.khamc001";"v4bfvjbw";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"";"";""
"1785490";"";"Enseignant";"KHAPANGI001";"Rindra";"rindra.khapangi001";"rindra.khapangi001";"jkeseff7";"ESPAGNOL";"LGT-BREQUIGNY-RENNES";"204, 112, 212, T04, TSTL1, TSTMG3, 108, T12";"";""
"420216";"";"Enseignant";"KHATVENI001";"Yamato";"yamato.khatveni001";"yamato.khatveni001";"eygknn4n";"BIOCHIMIE-GENIE BIOLOGIQUE";"LGT-BREQUIGNY-RENNES";"BTS1ABM, TST2S3, 1STL1";"";""
"1768011";"";"Enseignant";"KINSELLA001";"Cilia";"cilia.kinsella001";"cilia.kinsella001";"5y3dsv4g";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"1STD2A, TSTD2A";"";""
"1419921";"";"Enseignant";"KITTO001";"Ferat";"ferat.kitto001";"ferat.kitto001";"mctdh7ak";"SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"TSTI2D2, T12, 1STI2D3, TSTI2D1, 211";"";""
"290702";"";"Enseignant";"KSETRINI001";"Gregori";"gregori.ksetrini001";"gregori.ksetrini001";"4frghp6x";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES";"212, 213, 1ST2S1, 102, 103, BTS1ABM, 104";"";""
"653006";"";"Enseignant";"LARKIN001";"Evin";"evin.larkin001";"evin.larkin001";"7rm4fk7v";"SANS OBJET";"LGT-BREQUIGNY-RENNES";"";"";""
"1237057";"";"Enseignant";"LAVATI001";"Ethaniel";"ethaniel.lavati001";"ethaniel.lavati001";"deeemcey";"ECONOMIE ET GESTION";"LGT-BREQUIGNY-RENNES";"DCG2, DCG3";"";""
"1525845";"";"Enseignant";"LEES001";"Tyah";"tyah.lees001";"tyah.lees001";"jy5yrdcz";"ECO-GEST.OPTION COMPTABILITE ET FINANCE";"LGT-BREQUIGNY-RENNES";"1STMG5, TSTMG2, 1STMG1";"";""
"954436";"";"Enseignant";"LENEHAN001";"Kalida";"kalida.lenehan001";"kalida.lenehan001";"6nfttpdp";"ECONOMIE ET GESTION";"LGT-BREQUIGNY-RENNES";"DCG3, DCG2, DSAA2, DCG1";"";""
"1816811";"";"Enseignant";"LENTINI001";"Marie-Geneviève";"marie-genevieve.lentini001";"marie-genevieve.lentini001";"mzxme76d";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA2, DSAA1";"";""
"739317";"";"Enseignant";"LEWIS001";"Magloire";"magloire.lewis001";"magloire.lewis001";"yjf9wdb3";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DNMADE2, DNMADE1";"";""
"1947781";"";"Enseignant";"LICTH001";"Ayaa";"ayaa.licth001";"ayaa.licth001";"nrefemwm";"MATHEMATIQUES";"LGT-BREQUIGNY-RENNES";"214, BTS1SNIR, 208, BTS1SNEC";"";""
"1126825";"";"Enseignant";"LOHARIN001";"Lorriane";"lorriane.loharin001";"lorriane.loharin001";"spxpfprm";"SANS OBJET, DIRECTION ADJOINT AU CHEF ETABLISSEMENT, SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES, LPO LYC METIER-PIERRE MENDES FRANCE-RENNES";"";"";""
"1789445";"";"Enseignant";"LOLLI001";"Natalia";"natalia.lolli001";"natalia.lolli001";"6gv3mj5m";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DNMADE1, DNMADE3, DNMADE2";"";"Sarah-Marie GEE001"
"536330";"";"Enseignant";"LUPI001";"Melis";"melis.lupi001";"melis.lupi001";"eav8zxm4";"ANGLAIS";"LGT-BREQUIGNY-RENNES";"1STD2A, 217, T06, 1STMG1";"";""
"1163849";"";"Enseignant";"MACKEN001";"Taylan";"taylan.macken001";"taylan.macken001";"h5x6e9gz";"EDUCATION PHYSIQUE ET SPORTIVE, EDUCATION PHYSIQUE ET SPORTIVE";"LP-BREQUIGNY-RENNES, LGT-BREQUIGNY-RENNES";"2 RC1, 2ASP STR, 109, 105, 1STI2D1, 1ST2S2, 209, 211, 1STI2D3, 112, 108, 101, 102, 111, 106, 1ST2S1, 110, 1STMG2, 104";"";""
"7660";"";"Enseignant";"MACNAMARA001";"Laony";"laony.macnamara001";"laony.macnamara001";"h5dk394r";"SANS OBJET, LETTRES MODERNES, LETTRES MODERNES";"LG-EMILE ZOLA-RENNES, LGT-JOLIOT-CURIE-RENNES, LGT-BREQUIGNY-RENNES";"203, 1STI2D1, ";"";""
"627932";"";"Enseignant";"MAGNANI001";"Jayna";"jayna.magnani001";"jayna.magnani001";"8xv3jsc8";"BIOCHIMIE-GENIE BIOLOGIQUE";"LGT-BREQUIGNY-RENNES";"BTS1ABM, BTS2ABM, TST2S1";"";""
"593260";"";"Enseignant";"MANDAL001";"Carim";"carim.mandal001";"carim.mandal001";"4y6f5jvj";"ECONOMIE ET GESTION";"LGT-BREQUIGNY-RENNES";"DCG1, DCG2, DCG3";"";""
"1532364";"";"Enseignant";"MANNION001";"Servane";"servane.mannion001";"servane.mannion001";"njpxnkkx";"ECO-GEST.OPTION MARKETING";"LGT-BREQUIGNY-RENNES";"BTS2CG, TSTMG1, BTS2GPME, TSTMG5";"";""
"383180";"";"Enseignant";"MANTOVANI001";"Ashvini";"ashvini.mantovani001";"ashvini.mantovani001";"r34dvjpk";"SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"TSTI2D1, 1STI2D1";"";""
"1153130";"";"Enseignant";"MARASINI001";"Kaela";"kaela.marasini001";"kaela.marasini001";"7bkvfsfk";"ECO-GEST.OPTION COMPTABILITE ET FINANCE";"LGT-BREQUIGNY-RENNES";"BTS2CG, BTS1CG";"";""
"1079763";"";"Enseignant";"MARCHANT001";"Abdoul-Hakim";"abdoul-hakim.marchant001";"abdoul-hakim.marchant001";"nb8c8we3";"SII OPTION INFORMATIQUE ET NUMERIQUE, SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"205, 1STI2D1, 216";"";""
"1908195";"";"Enseignant";"MARI001";"Marie-André";"marie-andre.mari001";"marie-andre.mari001";"6ppmer3z";"ESPAGNOL";"LGT-BREQUIGNY-RENNES";"205, 206, 1STMG3, 111, 105, 1ST2S2, T09, TSTI2D1";"";""
"1361402";"";"Enseignant";"MARTINA001";"Chenda";"chenda.martina001";"chenda.martina001";"k7eenjc6";"SANS OBJET, LETTRES MODERNES";"CLG-BEAUMONT-REDON, LGT-BREQUIGNY-RENNES";"3A, 3C, 5B, 5D, 4C, ";"";""
"1600160";"";"Enseignant";"MARTINI001";"Sheryfa";"sheryfa.martini001";"sheryfa.martini001";"kt88mnfn";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-BREQUIGNY-RENNES";"208, 112, 110, 209, T02, T03, T01, T05, T06";"";""
"1591393";"";"Enseignant";"MARTINOVICH001";"Vandy";"vandy.martinovich001";"vandy.martinovich001";"hkawnwe7";"MATHEMATIQUES";"LGT-BREQUIGNY-RENNES";"BTS1ATI, 112, 201";"";""
"1482803";"";"Enseignant";"MARZANO001";"Enric";"enric.marzano001";"enric.marzano001";"enz5exct";"MATHEMATIQUES";"LGT-BREQUIGNY-RENNES";"BTS2ABM, 217, BTS2SNEC, TSTMG5";"";""
"1694082";"";"Enseignant";"MAUROOF001";"Freha";"freha.mauroof001";"freha.mauroof001";"retg4hx8";"BIOCHIMIE-GENIE BIOLOGIQUE";"LGT-BREQUIGNY-RENNES";"206, BTS2ABM, 1STL1";"";""
"1078757";"";"Enseignant";"MAZZONE001";"Hüseyin";"huseyin.mazzone001";"huseyin.mazzone001";"5htfg9a5";"SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"";"";""
"641163";"";"Enseignant";"MCAULEY001";"Btissame";"btissame.mcauley001";"btissame.mcauley001";"ynftcmbz";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES";"TSTI2D3, 1STI2D2, TSTI2D1, T08, T10, T02";"";""
"334541";"";"Enseignant";"MEAKIN001";"Rose";"rose.meakin001";"rose.meakin001";"ystzy7v4";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-BREQUIGNY-RENNES";"T07, 107, 111, 101, 210, 203";"";""
"137555";"";"Enseignant";"MILLINGTON001";"Tryphene";"tryphene.millington001";"tryphene.millington001";"75tg7xt3";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA2, DSAA1";"";""
"654352";"";"Enseignant";"MILLWARD001";"Malick";"malick.millward001";"malick.millward001";"nfbxdjrz";"EDUCATION PHYSIQUE ET SPORTIVE";"LGT-BREQUIGNY-RENNES";"1STI2D3, 205, 203, 108, TSTI2D3, T01, 1STMG2, 102, 1ST2S1, 1STI2D1, 101, 109, 1STL1, TSTMG2, TST2S3, 1STI2D2, T02, 111";"";""
"1741772";"";"Enseignant";"MOLONEY001";"Azelma";"azelma.moloney001";"azelma.moloney001";"jgfxbda8";"ECO-GEST.OPTION MARKETING";"LGT-BREQUIGNY-RENNES";"1STMG2, 1STMG5";"";""
"474332";"";"Enseignant";"MONAGHAN001";"Djaylan";"djaylan.monaghan001";"djaylan.monaghan001";"3wmdrafs";"ECO ET GEST.OPTION COMM, ORG, GRH";"LGT-BREQUIGNY-RENNES";"BTS1GPME, BTS2GPME, BTS2CG";"";""
"1491120";"";"Enseignant";"MONTI001";"Anjelina";"anjelina.monti001";"anjelina.monti001";"e79ebd4a";"SANS OBJET, ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ, ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES, LPO-DUPUY DE LOME-BREST, LPO-VAUBAN-BREST";", DE5, TT03, TT04, PT04, PT03";"";""
"1618152";"";"Enseignant";"MORAN001";"Yuki";"yuki.moran001";"yuki.moran001";"e7caa8hb";"EDUCATION PHYSIQUE ET SPORTIVE, EDUCATION PHYSIQUE ET SPORTIVE";"LP-BREQUIGNY-RENNES, LGT-BREQUIGNY-RENNES";"TASP DOM, 1MCVB, TSPVL, 201, 210, 1STD2A, TSTI2D2, T12, 1STMG2, 106, TSTI2D3, TSTMG5, 109, 110, TST2S3, TSTMG2, 1STMG4, 105, T01, T03, 102, 101, 103, 1ST2S3, TST2S2, T02, 1STMG5";"";""
"1335627";"";"Enseignant";"MUSUMECI001";"Japhet";"japhet.musumeci001";"japhet.musumeci001";"8dshgy3k";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES";"112, 110, 109, 1STI2D1, 216, 101";"";""
"1185465";"";"Enseignant";"NAPOLITANO001";"Tayris";"tayris.napolitano001";"tayris.napolitano001";"tw5nsyez";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"208, T04, T06, 1STMG1, T09, T12, 1STI2D1";"";""
"835671";"";"Enseignant";"NASEER001";"Marie-Alex";"marie-alex.naseer001";"marie-alex.naseer001";"9nnae5tn";"BIOCHIMIE-GENIE BIOLOGIQUE";"LGT-BREQUIGNY-RENNES";"BTS2ABM, TSTL1";"";""
"1192748";"";"Enseignant";"NASFA001";"Wood";"wood.nasfa001";"wood.nasfa001";"jdr43w6e";"SANS OBJET, ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA2";"";""
"594496";"";"Enseignant";"NASHA001";"Kenz";"kenz.nasha001";"kenz.nasha001";"fwvrz8r3";"ECO-GEST.OPTION COMPTABILITE ET FINANCE";"LGT-BREQUIGNY-RENNES";"BTS2GPME, TSTMG2, TSTMG5";"";""
"656200";"";"Enseignant";"NASHAYA001";"Safy";"safy.nashaya001";"safy.nashaya001";"drf34nk7";"SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"1STI2D1, BTS1SNEC";"";""
"928255";"";"Enseignant";"NAWAZ001";"Cyr";"cyr.nawaz001";"cyr.nawaz001";"smw5km58";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"203, T07, 101, TSTI2D1";"";""
"852070";"";"Enseignant";"NAZEERA001";"Wilem";"wilem.nazeera001";"wilem.nazeera001";"rvgyhfhf";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA1, DSAA2";"";""
"726778";"";"Enseignant";"NEBAUER-BORG001";"Iago";"iago.nebauer-borg001";"iago.nebauer-borg001";"zgschtdv";"SII OPTION INFORMATIQUE ET NUMERIQUE";"LGT-BREQUIGNY-RENNES";"BTS2SNIR";"";""
"915583";"";"Enseignant";"NEILL001";"Ouasila";"ouasila.neill001";"ouasila.neill001";"jns4znbd";"MATH.SCIENCES PHYSIQUES, MATHEMATIQUES";"LP-BREQUIGNY-RENNES, LGT-BREQUIGNY-RENNES";"TMCVB, 2ANIMAT, TSPVL, TMCVA, 2 RC1, BTS2CG";"";""
"213206";"";"Enseignant";"NICHOLAS001";"Milana";"milana.nicholas001";"milana.nicholas001";"ttxbxycz";"SCIENCES ECONOMIQUES ET SOCIALES";"LGT-BREQUIGNY-RENNES";"209, 202, 108, 112, 208, T09, 101, 109";"";""
"871760";"";"Enseignant";"NICOLAI001";"Samuelle";"samuelle.nicolai001";"samuelle.nicolai001";"wgt3bxe4";"ESPAGNOL";"LGT-BREQUIGNY-RENNES";"210, 106, T01, 1ST2S1, 1STMG1, BTS2SAM, 1STL1, T05";"";""
"894912";"";"Enseignant";"NISA001";"Fantafoune";"fantafoune.nisa001";"fantafoune.nisa001";"k9bbd8sm";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA1, DSAA2";"";""
"1419212";"";"Enseignant";"O'BRIEN001";"Winny";"winny.obrien001";"winny.obrien001";"xnf39c5g";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-BREQUIGNY-RENNES";"201, 205, 108, 112, 105, 106, T01, T02, 103, 109, T09, 102, 101";"";""
"1569928";"";"Enseignant";"O'BYRNE001";"Karen";"karen.obyrne001";"karen.obyrne001";"tzjd6787";"SANS OBJET, ALLEMAND";"LGT-BREQUIGNY-RENNES, CLG-JEAN MONNET-JANZE";"";"";""
"1612991";"";"Enseignant";"O'MEARA001";"Jackies";"jackies.omeara001";"jackies.omeara001";"n688hcts";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DNMADE1, DNMADE3, DNMADE2";"";""
"666516";"";"Enseignant";"O'MEARA001";"Marynne";"marynne.omeara001";"marynne.omeara001";"5n995bsm";"LANGUE DES SIGNES FRANCAISE, LANGUE DES SIGNES FRANCAISE";"CLG-LA BINQUENAIS-RENNES, LGT-BREQUIGNY-RENNES";"3EME3, 4EME4, 5EME6, 6EME7, 201, T03";"";""
"1250292";"";"Enseignant";"OBRIEN001";"Nikky";"nikky.obrien001";"nikky.obrien001";"4cc8pd8j";"EDUCATION MUSICALE";"LGT-BREQUIGNY-RENNES";"T04, T05, T06, 216, 107, 105, T03, 211, 203, 112, 106, 104, 103, 108, 210, 111";"";""
"1243684";"";"Enseignant";"ONGOIBA001";"Nomena";"nomena.ongoiba001";"nomena.ongoiba001";"4getxnm7";"LETTRES ANGLAIS, ANGLAIS";"LP-BREQUIGNY-RENNES, LGT-BREQUIGNY-RENNES";"TASP STR, 1MCVA, 1ASP STR, TSPVL, BTS2SPS, BTS1CG";"";""
"840834";"";"Enseignant";"PAJIYAR001";"Clarisse";"clarisse.pajiyar001";"clarisse.pajiyar001";"wcs7xp8n";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-BREQUIGNY-RENNES";"T06, T04, T03, T11, T09, T08, T01, 206, 216, 102";"";""
"1569677";"";"Enseignant";"PALUMBO001";"Eoline";"eoline.palumbo001";"eoline.palumbo001";"gj36ngsj";"SANS OBJET";"LGT-BREQUIGNY-RENNES";"";"";""
"1496556";"";"Enseignant";"PANERU001";"Badr-Dine";"badr-dine.paneru001";"badr-dine.paneru001";"trzvkzh7";"SCIENCES DE LA VIE ET DE LA TERRE, SCIENCES DE LA VIE ET DE LA TERRE";"LGT-BREQUIGNY-RENNES";"108, 207, 214, 104, 109, 110, 107";"";""
"371069";"";"Enseignant";"PANJIYAR001";"Frumence";"frumence.panjiyar001";"frumence.panjiyar001";"mg4ebynw";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES";"T03, T11, 201, 204, T12, 112";"";""
"1235687";"";"Enseignant";"PATERSON001";"Rosi";"rosi.paterson001";"rosi.paterson001";"fcva8t8b";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA1, DSAA2";"";""
"180424";"";"Enseignant";"PEGORARO001";"Gwenaela";"gwenaela.pegoraro001";"gwenaela.pegoraro001";"eargj64v";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"212, 217, TSTMG3, T01, 112, T04, 110";"";""
"202305";"";"Enseignant";"PERNA001";"Chedine";"chedine.perna001";"chedine.perna001";"c4datvnn";"ENSEIGNEMENTS ARTISTIQUES ET ARTS APPLIQ";"LGT-BREQUIGNY-RENNES";"DSAA1, DSAA2";"";""
"166606";"";"Enseignant";"PETIT001";"Imade";"imade.petit001";"imade.petit001";"yp4agctt";"SCIENCES DE LA VIE ET DE LA TERRE";"LGT-BREQUIGNY-RENNES";"112, 108, 111, 106, 110, 104, 107, 215, 214, 213, T05, T10, T09, T08, T06, 109, 105, T11, T12, T07, T04";"";""
"332069";"";"Enseignant";"PHAKIR001";"Slohann";"slohann.phakir001";"slohann.phakir001";"wwapdt7j";"EDUCATION PHYSIQUE ET SPORTIVE";"LGT-BREQUIGNY-RENNES";"214, TST2S1, T07, T09, TSTMG3, TSTMG4, TSTI2D1, T11, T10";"";""
"626462";"";"Enseignant";"PICCININI001";"Ildefonse";"ildefonse.piccinini001";"ildefonse.piccinini001";"fhx5kscv";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"TSTD2A, 104, 1ST2S2, 108, 106, T07";"";""
"1222216";"";"Enseignant";"PIERINI001";"Feroudja";"feroudja.pierini001";"feroudja.pierini001";"h57zt6yv";"SCIENCES PHYSIQUES ET CHIMIQUES";"LGT-BREQUIGNY-RENNES";"205, 215, 102, 101, 106, T01, T11, 105, T02, TST2S2";"";""
"893064";"";"Enseignant";"PITT001";"Ophéline";"opheline.pitt001";"opheline.pitt001";"vzmhyd88";"HISTOIRE GEOGRAPHIE";"LGT-BREQUIGNY-RENNES";"205, 204, T03, 111, 1STL1, T05, 1ST2S3";"";""
"1676763";"";"Enseignant";"PORTER001";"Apolonie";"apolonie.porter001";"apolonie.porter001";"pd6fpe75";"ARTS PLASTIQUES";"LGT-BREQUIGNY-RENNES";"106, 103, T05, 105, 104, T03";"";""
"1107603";"";"Enseignant";"PRAVIN001";"Gislain";"gislain.pravin001";"gislain.pravin001";"akanca4n";"ECONOMIE ET GESTION";"LGT-BREQUIGNY-RENNES";"DCG1, DCG2";"";""
